product_id,category_name,name,description,image_url,price,created_by
3554,Fragrance-Women,CAROLINA HERRERA8 - Fragrance-Women,womens 212 heroes eau de parfum 30 ml,https://example.com/default-image.jpg,,
3555,Fragrance-Women,CAROLINA HERRERA9 - Fragrance-Women,very good girl eau de parfum 30 ml,https://example.com/default-image.jpg,,
3556,Fragrance-Women,CAROLINA HERRERA10 - Fragrance-Women,very good girl eau de parfum 80 ml with body lotion 100 ml and miniature 7 ml,https://example.com/default-image.jpg,,
3557,Fragrance-Women,CAROLINA HERRERA11 - Fragrance-Women,womens ch eau de toilette 50 ml,https://example.com/default-image.jpg,,
3558,Fragrance-Women,CAROLINA HERRERA12 - Fragrance-Women,womens 212 nyc eau de toilette 100 ml,https://example.com/default-image.jpg,,
3559,Fragrance-Women,CAROLINA HERRERA13 - Fragrance-Women,womens good girl eau de parfum 50 ml,https://example.com/default-image.jpg,,
3560,Fragrance-Women,CAROLINA HERRERA14 - Fragrance-Women,womens 212 vip sport collector edition eau de parfum 80 ml,https://example.com/default-image.jpg,,
3561,Fragrance-Women,CAROLINA HERRERA15 - Fragrance-Women,womens 212 sexy bae eau de parfum and body lotion set - 100 + 100 ml,https://example.com/default-image.jpg,,
3562,Fragrance-Women,CAROLINA HERRERA16 - Fragrance-Women,womens 212 vip rose eau de parfum 50 ml,https://example.com/default-image.jpg,,
3563,Fragrance-Women,CAROLINA HERRERA17 - Fragrance-Women,womens 212 heroes eau de parfum 80 ml,https://example.com/default-image.jpg,,
3564,Fragrance-Women,CAROLINA HERRERA18 - Fragrance-Women,womens 212 heroes eau de parfum 50 ml,https://example.com/default-image.jpg,,
3565,Fragrance-Women,CAROLINA HERRERA19 - Fragrance-Women,womens 212 nyc eau de toilette 60 ml,https://example.com/default-image.jpg,,
3566,Fragrance-Women,CAROLINA HERRERA20 - Fragrance-Women,very good girl eau de parfum 50 ml with body lotion 100 ml,https://example.com/default-image.jpg,,
3567,Fragrance-Women,CAROLINA HERRERA21 - Fragrance-Women,womens 212 vip rose eau de parfum 80 ml,https://example.com/default-image.jpg,,
3568,Fragrance-Women,CAROLINA HERRERA22 - Fragrance-Women,womens 212 heroes eau de parfum 80 ml with body lotion 100 ml,https://example.com/default-image.jpg,,
3569,Fragrance-Women,CAROLINA HERRERA23 - Fragrance-Women,womens 212 vip rose sport collector edition eau de parfum 80 ml,https://example.com/default-image.jpg,,
3570,Fragrance-Women,CAROLINA HERRERA24 - Fragrance-Women,womens 212 vip eau de parfum 50 ml - multi,https://example.com/default-image.jpg,,
3571,Fragrance-Women,CAROLINA HERRERA25 - Fragrance-Women,unisex 212 vip rose eau de parfum and body lotion set,https://example.com/default-image.jpg,,
3572,Watches-Women,CASIO1 - Watches-Women,unisex vintage two tone dial metallic digital watch - d133,https://example.com/default-image.jpg,,
3573,Watches-Women,CASIO2 - Watches-Women,unisex vintage rose gold dial digital watch - wcad217,https://example.com/default-image.jpg,,
3574,Watches-Women,CASIO3 - Watches-Women,vintage vintage collection mens stainless steel digital watch - b640wd-1avdf (d129),https://example.com/default-image.jpg,,
3575,Watches-Women,CASIO4 - Watches-Women,womens enticer analogue leather watch - a1232,https://example.com/default-image.jpg,,
3576,Watches-Women,CASIO5 - Watches-Women,unisex vintage rose gold dial digital watch - wcad216,https://example.com/default-image.jpg,,
3577,Watches-Women,CASIO6 - Watches-Women,unisex vintage grey dial metallic digital watch - d171,https://example.com/default-image.jpg,,
3578,Watches-Women,CASIO7 - Watches-Women,youth vintage series mens stainless steel analogue-digital watch - aq-230a-1dmq (ad01),https://example.com/default-image.jpg,,
3579,Watches-Women,CASIO8 - Watches-Women,womens enticer rose gold stainless steel analog watch - a1995,https://example.com/default-image.jpg,,
3580,Watches-Women,CASIO9 - Watches-Women,unisex g-shock rose gold dial resin analogue-digital watch - ga-800,https://example.com/default-image.jpg,,
3581,Watches-Women,CASIO10 - Watches-Women,unisex vintage rose gold dial steel digital watch - d197,https://example.com/default-image.jpg,,
3582,Watches-Women,CASIO11 - Watches-Women,womens enticer green stainless steel analog watch - a1999,https://example.com/default-image.jpg,,
3583,Watches-Women,CASIO12 - Watches-Women,unisex 30-39 mm vintage gold dial metal digital watch - d240,https://example.com/default-image.jpg,,
3584,Watches-Women,CASIO13 - Watches-Women,womens 40-49 mm g-shock black dial resin digital watch - g1070,https://example.com/default-image.jpg,,
3585,Watches-Women,CASIO14 - Watches-Women,womens enticer analogue black dial metallic watch - a1547,https://example.com/default-image.jpg,,
3586,Watches-Women,CASIO15 - Watches-Women,unisex vintage gold dial steel digital watch - d198,https://example.com/default-image.jpg,,
3587,Watches-Women,CASIO16 - Watches-Women,unisex 30-39 mm vintage silver dial metal digital watch - d148,https://example.com/default-image.jpg,,
3588,Watches-Women,CASIO17 - Watches-Women,unisex vintage gold dial steel digital watch - d188,https://example.com/default-image.jpg,,
3589,Watches-Women,CASIO18 - Watches-Women,womens 35-45 mm black dial stainless steel analogue watch - a1955,https://example.com/default-image.jpg,,
3590,Watches-Women,CASIO19 - Watches-Women,womens sheen off white dial mesh band analogue watch - sx276,https://example.com/default-image.jpg,,
3591,Watches-Women,CASIO20 - Watches-Women,unisex 36 mm vintage black dial metal digital watch,https://example.com/default-image.jpg,,
3592,Watches-Women,CASIO21 - Watches-Women,unisex vintage rose gold dial steel digital watch - d195,https://example.com/default-image.jpg,,
3593,Watches-Women,CASIO22 - Watches-Women,unisex silver dial stainless steel digital watch,https://example.com/default-image.jpg,,
3594,Watches-Women,CASIO23 - Watches-Women,unisex vintage rose gold dial digital watch - wcad214,https://example.com/default-image.jpg,,
3595,Watches-Women,CASIO24 - Watches-Women,womens 45 mm g-shock grey dial resin analog-digital watch,https://example.com/default-image.jpg,,
3596,Watches-Women,CASIO25 - Watches-Women,unisex gold dial stainless steel digital watch,https://example.com/default-image.jpg,,
3597,Watches-Women,CASIO26 - Watches-Women,unisex vintage silver dial steel digital watch - d194,https://example.com/default-image.jpg,,
3598,Watches-Women,CASIO27 - Watches-Women,mens enticer ltp-v300d-2audf (a1147) enticer watch,https://example.com/default-image.jpg,,
3599,Watches-Women,CASIO28 - Watches-Women,mens vintage digital stainless steel watch - db36,https://example.com/default-image.jpg,,
3600,Watches-Women,CASIO29 - Watches-Women,womens enticer black dial leather analogue watch - ltp-vt01l-1b,https://example.com/default-image.jpg,,
3601,Watches-Women,CASIO30 - Watches-Women,womens 40-49 mm sheen rose gold dial metal analogue-digital watch - sx243,https://example.com/default-image.jpg,,
3602,Watches-Women,CASIO31 - Watches-Women,womens 30-39 mm enticer black dial mesh band analogue watch - a1791,https://example.com/default-image.jpg,,
3603,Watches-Women,CASIO32 - Watches-Women,womens enticer analogue round dial watch-a478,https://example.com/default-image.jpg,,
3604,Watches-Women,CASIO33 - Watches-Women,womens black dial resin analog-digital watch,https://example.com/default-image.jpg,,
3605,Watches-Women,CASIO34 - Watches-Women,womens 35-45 mm rose gold dial stainless steel analogue watch - sh252,https://example.com/default-image.jpg,,
3606,Watches-Women,CASIO35 - Watches-Women,womens enticer black stainless steel analog watch - a1997,https://example.com/default-image.jpg,,
3607,Watches-Women,CASIO36 - Watches-Women,womens baby-g resin analogue-digital watch - bgs-100-7a2dr,https://example.com/default-image.jpg,,
3608,Watches-Women,CASIO37 - Watches-Women,unisex 30-39 mm vintage black dial metal digital watch - d223,https://example.com/default-image.jpg,,
3609,Watches-Women,CASIO38 - Watches-Women,enticer ladies multi dial women's watch - a1000,https://example.com/default-image.jpg,,
3610,Watches-Women,CASIO39 - Watches-Women,unisex vintage two tone dial metallic digital watch - d124,https://example.com/default-image.jpg,,
3611,Watches-Women,CASIO40 - Watches-Women,unisex vintage black dial metallic digital watch - d181,https://example.com/default-image.jpg,,
3612,Watches-Women,CASIO41 - Watches-Women,womens black dial stainless steel analog watch,https://example.com/default-image.jpg,,
3613,Watches-Women,CASIO42 - Watches-Women,womens enticer rose gold stainless steel analog watch - a1996,https://example.com/default-image.jpg,,
3614,Watches-Women,CASIO43 - Watches-Women,unisex silver dial stainless steel digital watch,https://example.com/default-image.jpg,,
3615,Watches-Women,CASIO44 - Watches-Women,unisex sheen grey dial metallic digital watch - d180,https://example.com/default-image.jpg,,
3616,Watches-Women,CASIO45 - Watches-Women,womens 35 mm sheen rose gold dial metal analog watch,https://example.com/default-image.jpg,,
3617,Watches-Women,CASIO46 - Watches-Women,womens blue dial stainless steel analogue watch - ltp-2088d-2a1vdf,https://example.com/default-image.jpg,,
3618,Watches-Women,CASIO47 - Watches-Women,unisex multicolor dial stainless steel digital watch,https://example.com/default-image.jpg,,
3619,Watches-Women,CASIO48 - Watches-Women,mens youth resin analogue-digital watch - aeq-110w-3avdf,https://example.com/default-image.jpg,,
3620,Watches-Women,CASIO49 - Watches-Women,womens baby-g pink dial analogue-digital watch - bx164,https://example.com/default-image.jpg,,
3621,Watches-Women,CASIO50 - Watches-Women,womens 30-39 mm enticer gold dial metal analogue watch - a1916,https://example.com/default-image.jpg,,
3622,Watches-Women,CASIO51 - Watches-Women,unisex vintage rose gold dial steel digital watch - d196,https://example.com/default-image.jpg,,
3623,Watches-Women,CASIO52 - Watches-Women,womens enticer pink dial steel analogue watch - a1795,https://example.com/default-image.jpg,,
3624,Watches-Women,CASIO53 - Watches-Women,womens baby-g turquoise dial resin analogue-digital watch - bga-190gl-7bdr (bx058),https://example.com/default-image.jpg,,
3625,Watches-Women,CASIO54 - Watches-Women,unisex 30-39 mm vintage gold dial metal digital watch - d163,https://example.com/default-image.jpg,,
3626,Watches-Women,CASIO55 - Watches-Women,womens enticer analogue white dial metallic watch - a1548,https://example.com/default-image.jpg,,
3627,Watches-Women,CASIO56 - Watches-Women,unisex vintage two tone dial metallic digital watch - d134,https://example.com/default-image.jpg,,
3628,Watches-Women,CASIO57 - Watches-Women,unisex vintage silver dial steel digital watch - d193,https://example.com/default-image.jpg,,
3629,Watches-Women,CASIO58 - Watches-Women,womens 40-49 mm g-shock white dial resin analogue-digital watch - g1110,https://example.com/default-image.jpg,,
3630,Watches-Women,CASIO59 - Watches-Women,womens sheen black dial band analogue watch - sh233,https://example.com/default-image.jpg,,
3631,Watches-Women,CASIO60 - Watches-Women,womens 40-49 mm sheen rose gold silver & white dial metal analogue-digital watch - sx167,https://example.com/default-image.jpg,,
3632,Watches-Women,CASIO61 - Watches-Women,womens enticer beige dial metallic analogue watch - a1693,https://example.com/default-image.jpg,,
3633,Watches-Women,CASIO62 - Watches-Women,womens enticer black dial metallic analogue watch - ltp-vt01d-1budf (a1622),https://example.com/default-image.jpg,,
3634,Watches-Women,CASIO63 - Watches-Women,womens enticer leather analogue watch - a1496,https://example.com/default-image.jpg,,
3635,Watches-Women,CASIO64 - Watches-Women,unisex gold dial stainless steel digital watch,https://example.com/default-image.jpg,,
3636,Watches-Women,CASIO65 - Watches-Women,womens enticer rose gold dial metal analogue watch - a1853,https://example.com/default-image.jpg,,
3637,Watches-Women,CASIO66 - Watches-Women,womens baby-g resin analogue-digital watch - bgs-100-4adr,https://example.com/default-image.jpg,,
3638,Watches-Women,CASIO67 - Watches-Women,round analog wall clock - iq-71-9df,https://example.com/default-image.jpg,,
3639,Watches-Women,CASIO68 - Watches-Women,womens baby-g pink dial analogue-digital watch - bx163,https://example.com/default-image.jpg,,
3640,Watches-Women,CASIO69 - Watches-Women,womens enticer black stainless steel analog watch - a1992,https://example.com/default-image.jpg,,
3641,Watches-Women,CASIO70 - Watches-Women,unisex 30-39 mm vintage golden dial metal digital watch - d224,https://example.com/default-image.jpg,,
3642,Watches-Women,CASIO71 - Watches-Women,womens enticer analogue watch-a529,https://example.com/default-image.jpg,,
3643,Watches-Women,CASIO72 - Watches-Women,enticer - metallic strap watch with sky blue round dial,https://example.com/default-image.jpg,,
3644,Watches-Women,CASIO73 - Watches-Women,womens outdoor rose gold dial metallic analogue watch - sh206,https://example.com/default-image.jpg,,
3645,Watches-Women,CASIO74 - Watches-Women,womens enticer green leather analog watch - a2002,https://example.com/default-image.jpg,,
3646,Watches-Women,CASIO75 - Watches-Women,unisex 40-49 mm vintage gold dial metal digital watch - a1867,https://example.com/default-image.jpg,,
3647,Watches-Women,CASIO76 - Watches-Women,womens 40-49 mm sheen blue dial metal analogue-digital watch - sx237,https://example.com/default-image.jpg,,
3648,Watches-Women,CASIO77 - Watches-Women,womens enticer black dial steel analogue watch - a1798,https://example.com/default-image.jpg,,
3649,Watches-Women,CASIO78 - Watches-Women,womens sheen brown dial leather multi-function watch - sh215,https://example.com/default-image.jpg,,
3650,Watches-Women,CASIO79 - Watches-Women,mens 45-55 mm black dial stainless steel analogue watch - a1941,https://example.com/default-image.jpg,,
3651,Watches-Women,CASIO80 - Watches-Women,womens sheen black dial analogue watch - wcash238,https://example.com/default-image.jpg,,
3652,Watches-Women,CASIO81 - Watches-Women,womens enticer pink dial leather analogue watch - a1797,https://example.com/default-image.jpg,,
3653,Watches-Women,CASIO82 - Watches-Women,womens sheen chronograph watch-sx120,https://example.com/default-image.jpg,,
3654,Watches-Women,CASIO83 - Watches-Women,womens 40-49 mm enticer white dial metal analogue watch - a847,https://example.com/default-image.jpg,,
3655,Watches-Women,CASIO84 - Watches-Women,womens enticer blue dial leather analogue watch - ltp-vt01l-2b,https://example.com/default-image.jpg,,
3656,Watches-Women,CASIO85 - Watches-Women,womens rose gold dial resin analog-digital watch,https://example.com/default-image.jpg,,
3657,Watches-Women,CASIO86 - Watches-Women,womens enticer white dial stainless steel multi-function watch - a1602,https://example.com/default-image.jpg,,
3658,Watches-Women,CASIO87 - Watches-Women,womens baby-g blue dial resin analogue-digital watch - bsa-b100ac-2adr,https://example.com/default-image.jpg,,
3659,Watches-Women,CASIO88 - Watches-Women,womens enticer blue dial stainless steel analogue watch - a1588,https://example.com/default-image.jpg,,
3660,Watches-Women,CASIO89 - Watches-Women,womens sheen analogue watch-sx130,https://example.com/default-image.jpg,,
3661,Watches-Women,CASIO90 - Watches-Women,womens sheen gold dial analogue watch - sx271,https://example.com/default-image.jpg,,
3662,Watches-Women,CASIO91 - Watches-Women,womens enticer silver dial metallic multi-function watch - a975,https://example.com/default-image.jpg,,
3663,Watches-Women,CASIO92 - Watches-Women,womens enticer blue leather analog watch - a2001,https://example.com/default-image.jpg,,
3664,Watches-Women,CASIO93 - Watches-Women,womens 35-45 mm black dial stainless steel analogue watch - a1938,https://example.com/default-image.jpg,,
